sport,event,year,n_nations,n_athletes,is_team_event,gold_per_athlete,n_nations_with_gold,total_per_athlete,n_nations_with_medal
Judo,"Half-Lightweight, Women",2000,20,20,False,0.07142857142857142,1,0.11904761904761904,4
Judo,"Half-Lightweight, Women",2004,22,22,False,0.1111111111111111,1,0.1498015873015873,4
Judo,"Half-Lightweight, Women",2008,21,21,False,0.07142857142857142,1,0.09642857142857142,4
Judo,"Half-Lightweight, Women",2012,20,20,False,1.0,1,0.3234126984126984,4
Judo,"Half-Lightweight, Women",2016,22,22,False,0.5,1,0.20535714285714288,4
Judo,"Half-Lightweight, Women",2020,27,27,False,0.07142857142857142,1,0.11000457875457875,4
Judo,"Half-Middleweight, Men",1972,25,25,False,0.16666666666666666,1,0.19583333333333333,4
Judo,"Half-Middleweight, Men",1976,26,26,False,0.16666666666666666,1,0.18333333333333332,4
Judo,"Half-Middleweight, Men",1980,23,23,False,0.125,1,0.15029761904761904,4
Judo,"Half-Middleweight, Men",1984,35,35,False,0.125,1,0.17708333333333331,4
Judo,"Half-Middleweight, Men",1988,38,38,False,0.14285714285714285,1,0.15665584415584416,4
Judo,"Half-Middleweight, Men",1992,32,32,False,0.07142857142857142,1,0.0728021978021978,4
Judo,"Half-Middleweight, Men",1996,31,31,False,0.07142857142857142,1,0.10010822510822512,4
Judo,"Half-Middleweight, Men",2000,35,35,False,0.07142857142857142,1,0.20375457875457872,4
Judo,"Half-Middleweight, Men",2004,31,31,False,0.07142857142857142,1,0.09266774891774893,4
Judo,"Half-Middleweight, Men",2008,31,31,False,0.09090909090909091,1,0.08759296259296259,4
Judo,"Half-Middleweight, Men",2012,32,32,False,0.07142857142857142,1,0.09266774891774891,4
Judo,"Half-Middleweight, Men",2016,31,31,False,0.08333333333333333,1,0.1636904761904762,4
Judo,"Half-Middleweight, Men",2020,30,30,False,0.07142857142857142,1,0.14285714285714285,4
Judo,"Half-Middleweight, Women",1988,8,8,False,,0,,0
Judo,"Half-Middleweight, Women",1992,25,25,False,0.07142857142857142,1,0.12458791208791209,4
Judo,"Half-Middleweight, Women",1996,22,22,False,0.07142857142857142,1,0.1012987012987013,4
Judo,"Half-Middleweight, Women",2000,22,22,False,0.07142857142857142,1,0.08569902319902319,4
Judo,"Half-Middleweight, Women",2004,22,22,False,0.07142857142857142,1,0.2136904761904762,4
Judo,"Half-Middleweight, Women",2008,22,22,False,0.07142857142857142,1,0.0978021978021978,4
Judo,"Half-Middleweight, Women",2012,23,23,False,0.125,1,0.09821428571428571,4
Judo,"Half-Middleweight, Women",2016,23,23,False,0.2,1,0.1262987012987013,4
Judo,"Half-Middleweight, Women",2020,27,27,False,0.07692307692307693,1,0.1421474358974359,4
Judo,"Heavyweight, Men",1964,12,14,False,0.25,1,0.5833333333333334,3
Judo,"Heavyweight, Men",1972,18,18,False,0.3333333333333333,1,0.21666666666666665,4
Judo,"Heavyweight, Men",1976,18,18,False,0.16666666666666666,1,0.18749999999999997,4
Judo,"Heavyweight, Men",1980,16,16,False,0.14285714285714285,1,0.18988095238095237,4
Judo,"Heavyweight, Men",1984,16,16,False,0.125,1,0.125,4
Judo,"Heavyweight, Men",1988,24,24,False,0.08333333333333333,1,0.13690476190476192,4
Judo,"Heavyweight, Men",1992,26,26,False,0.07692307692307693,1,0.07577838827838829,4
Judo,"Heavyweight, Men",1996,31,31,False,0.07142857142857142,1,0.10057997557997557,4
Judo,"Heavyweight, Men",2000,32,32,False,0.07142857142857142,1,0.1857142857142857,4
Judo,"Heavyweight, Men",2004,30,30,False,0.07142857142857142,1,0.20129870129870128,4
Judo,"Heavyweight, Men",2008,32,32,False,0.07142857142857142,1,0.08619505494505494,4
Judo,"Heavyweight, Men",2012,28,28,False,0.07142857142857142,1,0.07927489177489178,4
Judo,"Heavyweight, Men",2016,29,29,False,0.07142857142857142,1,0.08928571428571427,4
Judo,"Heavyweight, Men",2020,20,20,False,0.5,1,0.19123931623931623,4
Judo,"Heavyweight, Women",1988,7,7,False,,0,,0
Judo,"Heavyweight, Women",1992,21,21,False,0.1,1,0.08154761904761904,4
Judo,"Heavyweight, Women",1996,20,20,False,0.09090909090909091,1,0.08064851814851814,4
Judo,"Heavyweight, Women",2000,24,24,False,0.08333333333333333,1,0.07577838827838829,4
Judo,"Heavyweight, Women",2004,21,21,False,0.07142857142857142,1,0.08919552669552669,4
Judo,"Heavyweight, Women",2008,21,21,False,0.07142857142857142,1,0.10357142857142856,4
Judo,"Heavyweight, Women",2012,19,19,False,0.1111111111111111,1,0.09474206349206349,4
Judo,"Heavyweight, Women",2016,16,16,False,0.07142857142857142,1,0.09474206349206349,4
Judo,"Heavyweight, Women",2020,25,25,False,0.07142857142857142,1,0.10653235653235654,4
Judo,"Lightweight, Men",1964,17,23,False,0.25,1,0.5833333333333334,3
Judo,"Lightweight, Men",1972,28,28,False,0.16666666666666666,1,0.45555555555555555,3
Judo,"Lightweight, Men",1976,27,27,False,0.5,1,0.3125,4
Judo,"Lightweight, Men",1980,28,28,False,1.0,1,0.35863095238095233,4
Judo,"Lightweight, Men",1984,29,29,False,0.125,1,0.14821428571428572,4
Judo,"Lightweight, Men",1988,33,33,False,0.1,1,0.14821428571428572,4
Judo,"Lightweight, Men",1992,36,36,False,0.07142857142857142,1,0.11904761904761904,4
Judo,"Lightweight, Men",1996,33,33,False,0.07142857142857142,1,0.0762987012987013,4
Judo,"Lightweight, Men",2000,33,33,False,0.1111111111111111,1,0.3486111111111111,4
Judo,"Lightweight, Men",2004,31,31,False,0.07692307692307693,1,0.08362470862470862,4
Judo,"Lightweight, Men",2008,31,31,False,0.16666666666666666,1,0.16208791208791207,4
Judo,"Lightweight, Men",2012,31,31,False,0.08333333333333333,1,0.08432539682539682,4
Judo,"Lightweight, Men",2016,31,31,False,0.07142857142857142,1,0.14077380952380952,4
Judo,"Lightweight, Men",2020,31,31,False,0.07142857142857142,1,0.08432539682539682,4
Judo,"Lightweight, Women",1988,8,8,False,,0,,0
Judo,"Lightweight, Women",1992,23,23,False,0.08333333333333333,1,0.07738095238095238,4
Judo,"Lightweight, Women",1996,21,21,False,0.08333333333333333,1,0.10705266955266954,4
Judo,"Lightweight, Women",2000,22,22,False,0.08333333333333333,1,0.07440476190476189,4
Judo,"Lightweight, Women",2004,22,22,False,0.08333333333333333,1,0.11904761904761904,4
Judo,"Lightweight, Women",2008,21,21,False,0.125,1,0.09333791208791209,4
Judo,"Lightweight, Women",2012,25,25,False,0.07142857142857142,1,0.12738095238095237,4
Judo,"Lightweight, Women",2016,23,23,False,0.07142857142857142,1,0.0966117216117216,4
Judo,"Lightweight, Women",2020,23,23,False,0.2,1,0.12875457875457874,4
Judo,"Middleweight, Men",1964,19,23,False,0.25,1,0.25,4
Judo,"Middleweight, Men",1972,33,33,False,0.16666666666666666,1,0.19583333333333333,4
Judo,"Middleweight, Men",1976,26,26,False,0.16666666666666666,1,0.20833333333333331,4
Judo,"Middleweight, Men",1980,25,25,False,0.25,1,0.17708333333333331,4
Judo,"Middleweight, Men",1984,26,26,False,0.25,1,0.1607142857142857,4
Judo,"Middleweight, Men",1988,32,32,False,0.25,1,0.16904761904761906,4
Judo,"Middleweight, Men",1992,29,29,False,0.09090909090909091,1,0.07927489177489178,4
Judo,"Middleweight, Men",1996,31,31,False,0.09090909090909091,1,0.10267232767232767,4
Judo,"Middleweight, Men",2000,32,32,False,0.1,1,0.0994047619047619,4
Judo,"Middleweight, Men",2004,31,31,False,0.14285714285714285,1,0.11201298701298701,4
Judo,"Middleweight, Men",2008,31,31,False,0.14285714285714285,1,0.3732142857142857,4
Judo,"Middleweight, Men",2012,30,30,False,0.07142857142857142,1,0.1884920634920635,4
Judo,"Middleweight, Men",2016,30,30,False,0.07142857142857142,1,0.10119047619047618,4
Judo,"Middleweight, Men",2020,29,29,False,0.1111111111111111,1,0.10772283272283273,4
Judo,"Middleweight, Women",1988,8,8,False,,0,,0
Judo,"Middleweight, Women",1992,20,20,False,0.08333333333333333,1,0.09424603174603173,4
Judo,"Middleweight, Women",1996,20,20,False,0.09090909090909091,1,0.09128787878787879,4
Judo,"Middleweight, Women",2000,22,22,False,0.07142857142857142,1,0.09264346764346763,4
Judo,"Middleweight, Women",2004,22,22,False,0.07142857142857142,1,0.10218253968253967,4
Judo,"Middleweight, Women",2008,22,22,False,0.07142857142857142,1,0.08571428571428572,4
Judo,"Middleweight, Women",2012,20,20,False,0.07142857142857142,1,0.19336219336219335,4
Judo,"Middleweight, Women",2016,22,22,False,0.07142857142857142,1,0.19780219780219777,4
Judo,"Middleweight, Women",2020,25,25,False,0.07142857142857142,1,0.10375457875457876,4
Judo,"Open Class, Men",1964,9,9,False,0.25,1,0.25,4
Judo,"Open Class, Men",1972,26,26,False,0.3333333333333333,1,0.21666666666666665,4
Judo,"Open Class, Men",1976,21,21,False,0.16666666666666666,1,0.19583333333333333,4
Judo,"Open Class, Men",1980,18,18,False,0.16666666666666666,1,0.13988095238095238,4
Judo,"Open Class, Men",1984,15,15,False,0.125,1,0.1875,4
Judo,"Team, Mixed",2020,7,7,True,0.07692307692307693,1,0.07715201465201466,4
Karate,"Kata, Men",2020,10,10,False,0.125,1,0.2544642857142857,4
Karate,"Kata, Women",2020,10,10,False,0.5,1,0.45625,4
Karate,"Kumite, >61 kg, Women",2020,10,10,False,0.2,1,0.3083333333333333,4
Karate,"Kumite, >75 kg, Men",2020,10,10,False,0.3333333333333333,1,0.400297619047619,4
Karate,"Kumite, ≤55 kg, Women",2020,9,9,False,1.0,1,0.7083333333333334,4
Karate,"Kumite, ≤61 kg, Women",2020,10,10,False,1.0,1,0.4607142857142857,4
Karate,"Kumite, ≤67 kg, Men",2020,10,10,False,0.3333333333333333,1,0.419047619047619,4
Karate,"Kumite, ≤75 kg, Men",2020,10,10,False,0.2,1,0.4666666666666666,4
Kendo,"Embusen, Open",1964,2,14,False,,0,,0
Kendo,"Renshu, Open",1964,1,3,False,,0,,0
Kendo,"Shiai - East-West, Open",1964,1,18,False,,0,,0
Kendo,"Shiai - Red-White, Open",1964,1,14,False,,0,,0
Marathon Swimming,"10 kilometres Open Water, Men",2008,24,25,False,0.5,1,0.4444444444444444,3
Marathon Swimming,"10 kilometres Open Water, Men",2012,22,24,False,1.0,1,0.611111111111111,3
Marathon Swimming,"10 kilometres Open Water, Men",2016,23,25,False,0.5,1,0.5,3
Marathon Swimming,"10 kilometres Open Water, Men",2020,23,26,False,0.25,1,0.3611111111111111,3
Marathon Swimming,"10 kilometres Open Water, Women",2008,23,25,False,0.3333333333333333,1,0.5,2
Marathon Swimming,"10 kilometres Open Water, Women",2012,25,25,False,0.5,1,0.5,3
Marathon Swimming,"10 kilometres Open Water, Women",2016,24,26,False,0.5,1,0.38888888888888884,3
Marathon Swimming,"10 kilometres Open Water, Women",2020,23,25,False,1.0,1,0.6666666666666666,3
Modern Pentathlon,"Individual, Men",1964,15,37,False,0.3333333333333333,1,0.5,2
Modern Pentathlon,"Individual, Men",1968,18,48,False,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Individual, Men",1972,20,59,False,0.3333333333333333,1,0.5,2
Modern Pentathlon,"Individual, Men",1976,17,47,False,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Individual, Men",1980,17,43,False,0.3333333333333333,1,0.5,2
Modern Pentathlon,"Individual, Men",1984,18,53,False,0.3333333333333333,1,0.5,2
Modern Pentathlon,"Individual, Men",1988,26,65,False,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Individual, Men",1992,30,66,False,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Individual, Men",1996,22,32,False,0.5,1,0.38888888888888884,3
Modern Pentathlon,"Individual, Men",2000,19,24,False,0.3333333333333333,1,0.3611111111111111,3
Modern Pentathlon,"Individual, Men",2004,21,32,False,0.25,1,0.3611111111111111,3
Modern Pentathlon,"Individual, Men",2008,22,36,False,0.25,1,0.375,2
Modern Pentathlon,"Individual, Men",2012,24,36,False,0.3333333333333333,1,0.27777777777777773,3
Modern Pentathlon,"Individual, Men",2016,25,36,False,0.3333333333333333,1,0.38888888888888884,3
Modern Pentathlon,"Individual, Men",2020,26,36,False,0.25,1,0.25,3
Modern Pentathlon,"Individual, Women",2000,18,24,False,0.5,1,0.625,2
Modern Pentathlon,"Individual, Women",2004,21,32,False,0.25,1,0.4166666666666667,3
Modern Pentathlon,"Individual, Women",2008,23,36,False,0.25,1,0.25,3
Modern Pentathlon,"Individual, Women",2012,22,36,False,0.3333333333333333,1,0.5277777777777778,3
Modern Pentathlon,"Individual, Women",2016,26,36,False,0.5,1,0.38888888888888884,3
Modern Pentathlon,"Individual, Women",2020,23,36,False,0.25,1,0.27777777777777773,3
Modern Pentathlon,"Team, Men",1964,11,11,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1968,15,15,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1972,19,19,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1976,14,14,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1980,12,12,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1984,17,17,True,0.3333333333333333,1,0.3333333333333333,3
Modern Pentathlon,"Team, Men",1988,10,10,True,0.3333333333333333,1,0.3333333333333333,2
Modern Pentathlon,"Team, Men",1992,11,11,True,0.3333333333333333,1,0.3333333333333333,3
Rhythmic Gymnastics,"Group, Women",1996,9,9,True,0.125,1,0.125,3
Rhythmic Gymnastics,"Group, Women",2000,10,10,True,0.125,1,0.13095238095238096,3
Rhythmic Gymnastics,"Group, Women",2004,10,10,True,0.125,1,0.13095238095238096,3
Rhythmic Gymnastics,"Group, Women",2008,12,12,True,0.125,1,0.13095238095238096,3
Rhythmic Gymnastics,"Group, Women",2012,12,12,True,0.125,1,0.13095238095238096,3
Rhythmic Gymnastics,"Group, Women",2016,14,14,True,0.14285714285714285,1,0.15873015873015872,3
Rhythmic Gymnastics,"Group, Women",2020,14,14,True,0.14285714285714285,1,0.14285714285714285,3
Rhythmic Gymnastics,"Individual, Women",1984,20,33,False,0.5,1,0.5,3
Rhythmic Gymnastics,"Individual, Women",1988,23,39,False,0.5,1,0.75,2
Rhythmic Gymnastics,"Individual, Women",1992,23,42,False,0.5,1,0.75,2
Rhythmic Gymnastics,"Individual, Women",1996,22,37,False,0.5,1,0.5625,2
Rhythmic Gymnastics,"Individual, Women",2000,19,24,False,0.125,1,0.1875,2
Rhythmic Gymnastics,"Individual, Women",2004,18,23,False,0.125,1,0.1875,2
Rhythmic Gymnastics,"Individual, Women",2008,17,23,False,0.125,1,0.125,3
Rhythmic Gymnastics,"Individual, Women",2012,21,24,False,0.125,1,0.1875,2
Rhythmic Gymnastics,"Individual, Women",2016,23,25,False,0.14285714285714285,1,0.22619047619047616,2
Rhythmic Gymnastics,"Individual, Women",2020,17,25,False,0.14285714285714285,1,0.14285714285714285,3
Roller Hockey,"Roller Hockey, Men",1992,11,11,True,,0,,0
Rowing,"Coxed Fours, Men",1964,16,16,True,0.038461538461538464,1,0.05094687447628624,3
Rowing,"Coxed Fours, Men",1968,13,13,True,0.07142857142857142,1,0.05623787976729153,3
Rowing,"Coxed Fours, Men",1972,14,14,True,0.038461538461538464,1,0.04151404151404151,3
Rowing,"Coxed Fours, Men",1976,14,14,True,0.01818181818181818,1,0.019809203142536477,3
Rowing,"Coxed Fours, Men",1980,12,12,True,0.01818181818181818,1,0.02124245457578791,3
Rowing,"Coxed Fours, Men",1984,8,8,True,0.023809523809523808,1,0.029260862594195927,3
Rowing,"Coxed Fours, Men",1988,14,14,True,0.022727272727272728,1,0.04817404817404817,3
Rowing,"Coxed Fours, Men",1992,12,12,True,0.03125,1,0.03881172839506173,3
Rowing,"Coxed Fours, Women",1976,8,8,True,0.018518518518518517,1,0.022334455667789004,3
Rowing,"Coxed Fours, Women",1980,6,6,True,0.01818181818181818,1,0.01864370197703531,3
Rowing,"Coxed Fours, Women",1984,9,9,True,0.03571428571428571,1,0.03141093474426807,3
Rowing,"Coxed Fours, Women",1988,10,10,True,0.022727272727272728,1,0.0506993006993007,3
Rowing,"Coxed Pairs, Men",1964,16,16,True,0.037037037037037035,1,0.04710503730111573,3
Rowing,"Coxed Pairs, Men",1968,18,18,True,0.07142857142857142,1,0.0722943722943723,3
Rowing,"Coxed Pairs, Men",1972,21,21,True,0.038461538461538464,1,0.06573056573056572,3
Rowing,"Coxed Pairs, Men",1976,13,13,True,0.018518518518518517,1,0.02203736713540635,3
Rowing,"Coxed Pairs, Men",1980,11,11,True,0.01818181818181818,1,0.03604296937630271,3
Rowing,"Coxed Pairs, Men",1984,12,12,True,0.045454545454545456,1,0.033229116562449895,3
Rowing,"Coxed Pairs, Men",1988,14,14,True,0.037037037037037035,1,0.031032547699214364,3
Rowing,"Coxed Pairs, Men",1992,16,16,True,0.021739130434782608,1,0.033536059351276744,3
Rowing,"Coxed Quadruple Sculls, Women",1976,9,9,True,0.018518518518518517,1,0.028106461439794773,3
Rowing,"Coxed Quadruple Sculls, Women",1980,7,7,True,0.01818181818181818,1,0.01864370197703531,3
Rowing,"Coxed Quadruple Sculls, Women",1984,7,7,True,0.03571428571428571,1,0.05141093474426808,3
Rowing,"Coxless Fours, Men",1964,14,14,True,0.07142857142857142,1,0.07782186948853616,3
Rowing,"Coxless Fours, Men",1968,11,11,True,0.038461538461538464,1,0.09218559218559219,3
Rowing,"Coxless Fours, Men",1972,20,20,True,0.038461538461538464,1,0.043184885290148446,3
Rowing,"Coxless Fours, Men",1976,15,15,True,0.018518518518518517,1,0.03604296937630271,3
Rowing,"Coxless Fours, Men",1980,11,11,True,0.01818181818181818,1,0.019985383551275025,3
Rowing,"Coxless Fours, Men",1984,10,10,True,0.045454545454545456,1,0.054657687991021324,3
Rowing,"Coxless Fours, Men",1988,15,15,True,0.022727272727272728,1,0.02263699557641961,3
Rowing,"Coxless Fours, Men",1992,14,14,True,0.03571428571428571,1,0.07387057387057387,3
Rowing,"Coxless Fours, Men",1996,14,14,True,0.022222222222222223,1,0.03228943228943229,3
Rowing,"Coxless Fours, Men",2000,13,13,True,0.027777777777777776,1,0.02857142857142857,3
Rowing,"Coxless Fours, Men",2004,13,13,True,0.02702702702702703,1,0.030178363847718687,3
Rowing,"Coxless Fours, Men",2008,13,13,True,0.022727272727272728,1,0.03039321789321789,3
Rowing,"Coxless Fours, Men",2012,13,13,True,0.02127659574468085,1,0.02191433296891206,3
Rowing,"Coxless Fours, Men",2016,13,13,True,0.023255813953488372,1,0.03159186987040502,3
Rowing,"Coxless Fours, Men",2020,10,10,True,0.02631578947368421,1,0.03192007797270955,3
Rowing,"Coxless Fours, Women",1992,9,9,True,0.037037037037037035,1,0.02492877492877493,3
Rowing,"Coxless Fours, Women",2020,10,10,True,0.02631578947368421,1,0.043936764989396575,3
Rowing,"Coxless Pairs, Men",1964,14,14,True,0.0625,1,0.053261689291101054,3
Rowing,"Coxless Pairs, Men",1968,18,18,True,0.038461538461538464,1,0.058499525166191835,3
Rowing,"Coxless Pairs, Men",1972,19,19,True,0.038461538461538464,1,0.04830137183078359,3
Rowing,"Coxless Pairs, Men",1976,15,15,True,0.018518518518518517,1,0.019921436588103254,3
Rowing,"Coxless Pairs, Men",1980,15,15,True,0.01818181818181818,1,0.019985383551275025,3
Rowing,"Coxless Pairs, Men",1984,14,14,True,0.03571428571428571,1,0.07301587301587302,3
Rowing,"Coxless Pairs, Men",1988,18,18,True,0.03333333333333333,1,0.05726495726495726,3
Rowing,"Coxless Pairs, Men",1992,19,19,True,0.021739130434782608,1,0.06897477187332259,3
Rowing,"Coxless Pairs, Men",1996,18,18,True,0.02702702702702703,1,0.03228943228943229,3
Rowing,"Coxless Pairs, Men",2000,15,15,True,0.043478260869565216,1,0.028844605475040256,3
Rowing,"Coxless Pairs, Men",2004,13,13,True,0.022222222222222223,1,0.22962962962962963,3
Rowing,"Coxless Pairs, Men",2008,14,14,True,0.020833333333333332,1,0.0373015873015873,3
Rowing,"Coxless Pairs, Men",2012,13,13,True,0.038461538461538464,1,0.04372223521159691,3
Rowing,"Coxless Pairs, Men",2016,13,13,True,0.027777777777777776,1,0.04938271604938271,3
Rowing,"Coxless Pairs, Men",2020,13,13,True,0.3333333333333333,1,0.1574074074074074,3
Rowing,"Coxless Pairs, Women",1976,11,11,True,0.030303030303030304,1,0.02384960718294052,3
Rowing,"Coxless Pairs, Women",1980,6,6,True,0.01818181818181818,1,0.021479871479871477,3
Rowing,"Coxless Pairs, Women",1984,6,6,True,0.03571428571428571,1,0.027336860670194002,3
